product_code,category_id,category,brand,style,size,product_description,n_obs,n_stores,n_weeks,total_units,unique_prices,mean_price,std_price,promo_rate,price_cv,coverage_rate
7336013755,27,beer,SPECIAL_EXPORT,REGULAR,6/12 O,SPECIAL EXPORT REG N,1284,20,77,18135.197,28,1.8472677,0.17368019,0.2219626168224299,0.09402004,0.4251655629139073
7336013757,27,beer,SPECIAL_EXPORT,REGULAR,12/12O,SPECIAL EXPORT REG N,969,19,87,20522.137,28,1.7823844,0.21427387,0.36635706914344685,0.12021754,0.3208609271523179
7336035301,27,beer,OLD_STYLE,UNKNOWN_STYLE,24/12O,OLD STYLE L.A. BEER,418,18,146,7793.217,8,1.3161947,0.1023415,0.03827751196172249,0.0777556,0.13841059602649006
7336035751,27,beer,OLD_STYLE,UNKNOWN_STYLE,6/12 O,OLD STYLE L.A. BEER,271,15,95,1441.5321,9,1.7009679,0.06796608,0.0,0.039957296,0.08973509933774834
7336039751,27,beer,CARLINGS_BLK,UNKNOWN_STYLE,6/12 O,CARLINGS BLK LABEL R,48,1,48,274.67892,1,1.2164,0.0,0.0,0.0,0.015894039735099338
7336043333,28,nonalcoholic_beer,KINGSBURY_ALCOHO,UNKNOWN_STYLE,6/12 O,KINGSBURY NON/ALCOHO,18,6,8,68.137405,1,1.1694,0.0,0.0,0.0,0.005960264900662252
7336043611,28,nonalcoholic_beer,KINGSBURY_ALCOHO,UNKNOWN_STYLE,6/12 O,KINGSBURY NON/ALCOHO,455,15,111,2793.6338,6,1.7221086,0.14444856,0.1076923076923077,0.08387889,0.15066225165562913
7336043668,28,nonalcoholic_beer,KINGSBURY_A,NON_ALCOHOLIC,6/12 O,KINGSBURY N/A LONGNE,599,16,113,3662.3857,9,1.8018762,0.09555614,0.0,0.053031467,0.19834437086092715
7336043751,28,nonalcoholic_beer,KINGSBURY_ALCOHO,UNKNOWN_STYLE,6/12 O,KINGSBURY NON/ALCOHO,242,8,130,1143.4309,8,1.6987855,0.23241562,0.01652892561983471,0.1368128,0.08013245033112583
7336050301,27,beer,SPECIAL_EXPORT,LIGHT,24/12O,SPECIAL EXPORT LIGHT,1,1,1,8.517177,1,1.4077,,0.0,,0.00033112582781456954
7336050611,27,beer,SPECIAL_EXPORT,LIGHT,6/12 O,SPECIAL EXPORT LIGHT,1092,20,81,12062.451,15,1.7506593,0.18196665,0.4139194139194139,0.103941776,0.3615894039735099
7336050660,27,beer,SPECIAL_EXPORT,LIGHT,6/12 O,SPECIAL EXPORT LIGHT,1132,20,86,8945.164,15,1.8385702,0.17690985,0.3215547703180212,0.096221425,0.3748344370860927
7336050662,27,beer,SPECIAL_EXPORT,LIGHT,12/12O,SPECIAL EXPORT LIGHT,388,18,77,3819.9536,9,1.6819286,0.2109153,0.45103092783505155,0.12540086,0.12847682119205298
7336050665,27,beer,SPECIAL_EXPORT,LIGHT,12/12O,SPECIAL EXPORT LIGHT,610,19,87,7269.41,26,1.769487,0.21787795,0.4131147540983607,0.123130575,0.20198675496688742
7336050751,27,beer,SPECIAL_EXPORT,LIGHT,6/12 O,SPECIAL EXPORT LIGHT,19,3,17,51.103054,2,1.9258106,0.06982929,0.0,0.03625969,0.006291390728476821
7336068306,27,beer,OLD_STYLE,UNKNOWN_STYLE,24/12O,OLD STYLE DRY BEER,210,17,35,4028.6245,8,1.2378043,0.083868496,0.05238095238095238,0.06775586,0.0695364238410596
7336068661,27,beer,OLD_STYLE,UNKNOWN_STYLE,6/12 O,OLD STYLE DRY LONGNE,315,20,39,3485.6545,9,1.5797863,0.166587,0.21587301587301588,0.10544907,0.10430463576158941
7336068741,27,beer,OLD_STYLE,UNKNOWN_STYLE,12/12O,OLD STYLE DRY BEER,124,14,33,779.3216,4,1.5998937,0.02263174,0.0,0.014145778,0.04105960264900662
7336068756,27,beer,OLD_STYLE,UNKNOWN_STYLE,6/12 O,OLD STYLE DRY BEER,195,15,41,794.2267,6,1.6780661,0.033538453,0.0,0.019986372,0.06456953642384106
7336077661,27,beer,SPECIAL_EXPORT,DARK,6/12 O,SPECIAL EXPORT DARK,902,20,83,6911.6885,9,1.7240721,0.1792935,0.46674057649667405,0.1039942,0.2986754966887417
7336077663,27,beer,SPECIAL_EXPORT,DARK,6/12 O,SPECIAL EXPORT DARK,776,20,85,4345.889,10,1.8193437,0.18306209,0.375,0.10061985,0.25695364238410595
7336088301,27,beer,CARLINGS_BLK,UNKNOWN_STYLE,24/12O,CARLINGS BLK LABEL L,2,1,2,17.034353,1,1.0555,0.0,0.0,0.0,0.0006622516556291391
7336097102,27,beer,OLD_STYLE,LIGHT,20/12O,OLD STYLE LT BONUS P,200,18,26,4372.1504,3,1.124432,0.012726843,0.02,0.011318465,0.06622516556291391
7336097104,27,beer,OLD_STYLE,LIGHT,30/12O,OLD STYLE LIGHT 30 P,537,20,44,98703.43,15,1.0172663,0.09850747,0.6052141527001862,0.09683549,0.17781456953642383
7336097202,27,beer,OLD_STYLE,UNKNOWN_STYLE,12/12O,OLD STYLE BEER N.R.B,95,18,24,1005.02686,8,1.3488483,0.2634252,0.6631578947368421,0.19529638,0.03145695364238411
7336097301,27,beer,OLD_STYLE,LIGHT,24/12O,OLD STYLE LT BONUS 6,1339,20,127,79269.36,72,1.2819301,0.11195853,0.39581777445855115,0.087335914,0.4433774834437086
7336097305,27,beer,OLD_STYLE,LIGHT,24/12O,OLD STYLE LT BONUS 6,515,20,43,137663.12,12,0.97026044,0.05991628,0.37087378640776697,0.06175278,0.17052980132450332
7336097341,27,beer,OLD_STYLE,LIGHT,12/12O,OLD STYLE LIGHT BEER,1253,20,150,11276.741,21,1.637815,0.14691556,0.12370311252992817,0.08970217,0.4149006622516556
7336097343,27,beer,OLD_STYLE,LIGHT,30/12O,OLD STYLE LIGHT 30 P,523,20,66,67977.72,16,1.0721453,0.06488432,0.4933078393881453,0.060518213,0.17317880794701987
7336097345,27,beer,OLD_STYLE,LIGHT,20/12O,OLD STYLE LT BONUS P,466,20,55,121717.55,31,0.9853648,0.113917,0.2982832618025751,0.11560896,0.1543046357615894
7336097347,27,beer,OLD_STYLE,UNKNOWN_STYLE,16/12O,OLD STYLE BONUS PACK,203,20,21,45254.598,1,0.8788,0.0,0.03940886699507389,0.0,0.06721854304635762
7336097356,27,beer,OLD_STYLE,LIGHT,24/16O,OLD STYLE LIGHT PART,316,20,45,24404.55,23,0.98357624,0.07093475,0.5569620253164557,0.07211922,0.10463576158940398
7336097638,27,beer,OLD_STYLE,LIGHT,12/12O,OLD STYLE LIGHT BEER,4,3,2,17.034351,1,1.5944,0.0,0.0,0.0,0.0013245033112582781
7336097661,27,beer,OLD_STYLE,LIGHT,6/12 O,OLD STYLE LIGHT LONG,1376,20,150,7588.804,17,1.7546787,0.16843033,0.11991279069767442,0.09598927,0.4556291390728477
7336097670,27,beer,OLD_STYLE,LIGHT,8/7OZ,OLD STYLE LIGHT BEER,4,1,4,6.624472,1,1.9866,0.0,0.0,0.0,0.0013245033112582781
7336097751,27,beer,OLD_STYLE,LIGHT,6/12 O,OLD STYLE LIGHT BEER,2019,20,150,10535.747,23,1.7521162,0.07923774,0.0024764735017335313,0.04522402,0.6685430463576159
7336097754,27,beer,OLD_STYLE,LIGHT,6/16 O,OLD STYLE LIGHT BEER,1113,19,150,10865.078,17,1.5002979,0.27005112,0.38005390835579517,0.17999834,0.36854304635761587
7336098621,27,beer,CHAMPALE_PINK,UNKNOWN_STYLE,4/12 O,CHAMPALE PINK N.R.BT,4,1,4,7.0976458,1,2.5995,0.0,0.0,0.0,0.0013245033112582781
7336098671,27,beer,CHAMPALE_EXTRA,UNKNOWN_STYLE,4/12 O,CHAMPALE EXTRA DRY N,2,1,2,4.258588,1,2.5995,0.0,0.0,0.0,0.0006622516556291391
7336098678,27,beer,CHAMPALE_R,UNKNOWN_STYLE,4/12 O,CHAMPALE GOLDEN N R,5,1,5,12.775764,1,2.5995,0.0,0.0,0.0,0.0016556291390728477
7454900020,26,imported_beer,CARTA_BLANCA,UNKNOWN_STYLE,6/12 O,CARTA BLANCA BEER N.,4,2,4,10.646469,2,2.93055,0.027077748,0.0,0.009239817,0.0013245033112582781
7527608060,28,nonalcoholic_beer,MOUSSY,NON_ALCOHOLIC,6/11 O,MOUSSY NON-ALCOHOLIC,134,8,79,394.27432,2,2.7553418,0.107195936,0.0,0.03890477,0.04437086092715232
8066095301,26,imported_beer,PACIFICO_R,UNKNOWN_STYLE,6/12 O,PACIFICO N.R. BOTTLE,3,2,3,10.64647,2,2.7505,0.59651816,0.3333333333333333,0.21687627,0.0009933774834437086
8066095605,26,imported_beer,CORONA,UNKNOWN_STYLE,6/12 O,CORONA EXTRA BEER NR,2958,20,151,60735.984,46,2.6683526,0.24990383,0.19540229885057472,0.09365472,0.9794701986754967
8066095615,26,imported_beer,CORONA,UNKNOWN_STYLE,12/12O,CORONA EXTRA BEER NR,447,20,142,4066.9517,8,2.735061,0.20570421,0.11409395973154363,0.0752101,0.14801324503311258
8066095625,26,imported_beer,CORONA,LIGHT,6/12 O,CORONA EXTRA LIGHT N,2072,20,151,13082.383,16,2.6413813,0.26968375,0.2306949806949807,0.102099515,0.686092715231788
8066095755,26,imported_beer,MODELO,UNKNOWN_STYLE,6/12 O,MODELO ESPECIAL,16,1,16,87.301056,2,2.7544,0.23480001,0.0625,0.08524543,0.005298013245033113
8066095785,26,imported_beer,MODELO,UNKNOWN_STYLE,6/12 O,MODELO NEGRA N.R.BOT,2,1,2,14.90506,2,2.5783,0.7305826,0.5,0.28335825,0.0006622516556291391
8066095935,26,imported_beer,ST_PAULI,UNKNOWN_STYLE,6/12 O,ST PAULI GIRL BEER N,589,19,58,4081.8567,10,2.8464367,0.31018758,0.27843803056027167,0.108973995,0.19503311258278147
8066095945,26,imported_beer,ST_PAULI,UNKNOWN_STYLE,6/12 O,ST PAULI GIRL DK BEE,185,12,53,747.3822,6,2.61388,0.3146057,0.572972972972973,0.12035967,0.061258278145695365
8205410444,26,imported_beer,WARSTEINER,IMPORT,6/12 O,WARSTEINER GERMAN BE,234,18,29,1477.7301,4,2.600195,0.23344475,0.4829059829059829,0.08977971,0.07748344370860927
8205410665,26,imported_beer,WARSTEINER,LIGHT,6/12 O,WARSTEINER LIGHT (GE,120,18,28,430.1174,3,2.57243,0.2347261,0.55,0.09124684,0.039735099337748346
8248800009,26,imported_beer,BECKS,REGULAR,21.6 O,BECKS REGULAR BEER,1493,15,151,3802.0674,1,3.1152997,0.0,0.0,0.0,0.4943708609271523
8248812300,26,imported_beer,BECKS,REGULAR,12/12O,BECK'S REG BEER NR B,224,6,127,1784.3484,1,2.8625,0.0,0.0,0.0,0.07417218543046358
8248812345,26,imported_beer,BECKS,REGULAR,6/12 O,BECK'S REG BEER NR B,2933,20,151,81117.586,35,2.6499157,0.29949045,0.4439140811455847,0.11301886,0.9711920529801324
8248812356,26,imported_beer,BECKS,DARK,6/12 O,BECK'S DARK BEER NR',2398,20,151,22777.059,18,2.6044714,0.29707772,0.5062552126772311,0.11406449,0.7940397350993378
8248812500,26,imported_beer,BECKS,LIGHT,6/12 O,BECK'S LIGHT NR BTLS,127,18,33,651.56396,5,2.5324748,0.26498598,0.29133858267716534,0.104635194,0.04205298013245033
8248812650,26,imported_beer,BECKS,DARK,21 OZ,BECK'S DARK BEER BAM,32,2,31,33.536377,1,3.2043,0.0,0.0,0.0,0.010596026490066225
8248812700,28,nonalcoholic_beer,BECKS,UNKNOWN_STYLE,6/12 O,HAACK-BECK NON-ALCHL,685,19,135,3406.8706,6,2.8129666,0.12727626,0.042335766423357665,0.045246273,0.22682119205298013
8248812830,26,imported_beer,BECKS,LIGHT,6/12 O,BECK'S LIGHT NR BTLS,1777,19,149,12741.696,12,2.6345677,0.3015603,0.4665166010129432,0.11446292,0.58841059602649
8248812910,26,imported_beer,BECKS,UNKNOWN_STYLE,6/12OZ,BECK'S OKTOBERFEST B,98,14,20,987.9925,6,2.9067512,0.15407966,0.0,0.053007517,0.03245033112582781
8328000001,26,imported_beer,GUINNESS,STOUT,16.9 O,GUINESS STOUT,122,10,24,251.89551,1,3.7816,0.0,0.0,0.0,0.04039735099337748
8374100005,26,imported_beer,GROLSCH,UNKNOWN_STYLE,6/12 O,GROLSCH BEER N.R.BTL,1414,20,151,5942.8594,3,3.013621,0.14553653,0.06364922206506365,0.04829291,0.4682119205298013
8374100007,26,imported_beer,GROLSCH,UNKNOWN_STYLE,2/16 O,GROLSCH SWING TOP BE,628,14,151,1002.18787,1,4.2162,0.0,0.0,0.0,0.20794701986754968
8378337521,27,beer,SIERRA_NEVADA,UNKNOWN_STYLE,6/12 O,SIERRA NEVADA PALE A,3,1,3,6.3878818,1,3.048,0.0,0.0,0.0,0.0009933774834437086
8380404468,28,nonalcoholic_beer,SANTE_WHITE,WHEAT,750 ML,SANTE WHITE NON ALCO,264,16,122,280.5,3,6.2342644,0.04657448,0.0,0.007470726,0.08741721854304636
8380404469,28,nonalcoholic_beer,SANTE_SPRKLNG,UNKNOWN_STYLE,750 ML,SANTE SPRKLNG NON AL,242,14,111,275.25,2,8.473688,0.5996461,0.08264462809917356,0.07076565,0.08013245033112583
8380404545,28,nonalcoholic_beer,SANTE_BLUSH,UNKNOWN_STYLE,750 ML,SANTE BLUSH NON ALCO,292,18,130,307.5,4,6.230064,0.050361942,0.0,0.008083696,0.09668874172185431
8382007131,26,imported_beer,BASS,UNKNOWN_STYLE,6/12 O,BASS ALE NR BTLS,2161,20,151,16280.583,5,3.215004,0.28149208,0.2614530310041647,0.08755575,0.7155629139072848
8382007331,26,imported_beer,BASS,UNKNOWN_STYLE,20 OZ,BASS ALE KING SIZE B,5,1,5,8.872061,1,3.3475997,0.0,0.0,0.0,0.0016556291390728477
8382012360,26,imported_beer,GUINNESS,DRAFT,4/15 O,GUINNESS PUB DRAUGHT,1045,17,131,5461.6396,7,3.3260899,0.14215586,0.11674641148325358,0.042739633,0.34602649006622516
8382012393,26,imported_beer,GUINNESS,STOUT,6/12 O,GUINNESS STOUT N.R.B,2163,20,151,17990.406,16,3.4664855,0.35102758,0.21220527045769763,0.10126325,0.7162251655629139
8382023471,26,imported_beer,HARP,LAGER,16.9 O,HARP IRISH LAGER BTL,16,2,10,18.49233,1,3.5815,0.0,0.0,0.0,0.005298013245033113
8382023473,26,imported_beer,HARP,LAGER,6/12 O,HARP LAGER NR BTLS,1604,19,151,8397.936,11,3.1257963,0.24563962,0.27493765586034913,0.078584656,0.5311258278145695
8382056793,26,imported_beer,RED_STRIPE,UNKNOWN_STYLE,6/12 O,RED STRIPE N.R. BTLS,108,15,16,513.15985,2,3.0357962,0.1855108,0.4074074074074074,0.061107792,0.03576158940397351
8382072553,28,nonalcoholic_beer,KALIBER_ALCH,NON_ALCOHOLIC,6/12 O,KALIBER NON-ALCH NR,1732,20,151,10808.297,10,2.3579895,0.20890087,0.19861431870669746,0.08859279,0.5735099337748344
8417324130,27,beer,AUGSBURGER_REG,REGULAR,6/12 O,AUGSBURGER REG BEER,543,20,39,9764.943,10,1.727321,0.18086547,0.2265193370165746,0.10470866,0.17980132450331127
8417325130,27,beer,AUGSBURGER,DARK,6/12 O,AUGSBURGER DARK BEER,509,20,34,4563.077,5,1.7097704,0.18644597,0.2888015717092338,0.10904737,0.16854304635761588
8417327130,27,beer,AUGSBURGER_BEE,LIGHT,6/12 O,AUGSBURGER LIGHT BEE,458,20,53,3298.2766,6,1.6788272,0.19584972,0.4039301310043668,0.11665865,0.15165562913907285
8417330130,27,beer,BERGHOFF_BEE,REGULAR,6/12 O,BERGHOFF REGULAR BEE,2711,20,151,66108.195,55,1.7675784,0.23045543,0.4533382515676872,0.13037919,0.8976821192052981
8417331130,27,beer,BERGHOFF,DARK,6/12 O,BERGHOFF DARK BEER N,2159,20,151,33472.504,47,1.7481127,0.23225409,0.4997684113015285,0.1328599,0.7149006622516556
8417332130,27,beer,BERGHOFF_BOCK,BOCK,6/12 O,BERGHOFF BOCK BEER N,523,14,146,2893.7107,12,2.0006008,0.067745805,0.0,0.03386273,0.17317880794701987
8520000100,28,nonalcoholic_beer,SUTTER_HOME,UNKNOWN_STYLE,750 ML,SUTTER HOME FRE' WHT,850,20,81,1503.75,9,5.9780364,0.7872943,0.4788235294117647,0.13169782,0.2814569536423841
8520000101,28,nonalcoholic_beer,SUTTER_HOME,UNKNOWN_STYLE,750 ML,SUTTER HOME FRE' CHA,679,20,81,1035.75,7,6.829764,0.69030845,0.5169366715758469,0.10107355,0.22483443708609271
8769210012,27,beer,SAMUEL_ADAMS,LAGER,6/12 O,SAMUEL ADAMS LAGER N,2494,20,138,78274.984,46,2.4831889,0.16919301,0.421411387329591,0.06813538,0.8258278145695365
8769210508,27,beer,SAMUEL_ADAMS,UNKNOWN_STYLE,8/12 O,SAMUEL ADAMS WINTER,27,7,10,215.76848,1,3.5188,0.0,0.0,0.0,0.008940397350993378
8769211216,27,beer,SAMUEL_ADAMS,LAGER,21.6 O,SAMUEL ADAMS LAGER K,25,3,19,38.32729,2,3.111532,0.006843412,0.0,0.0021993706,0.008278145695364239
8769230030,27,beer,SAMUEL_ADAMS,UNKNOWN_STYLE,6/12 O,SAMUEL ADAMS BOSTON,25,6,6,223.57588,2,2.4900358,0.14369039,0.44,0.057706155,0.008278145695364239
8769230040,27,beer,SAMUEL_ADAMS,UNKNOWN_STYLE,6/12 O,SAMUEL ADAMS OCTOBER,250,18,47,2365.6458,7,2.5579684,0.12169539,0.212,0.04757502,0.08278145695364239
8769230060,27,beer,SAMUEL_ADAMS,LAGER,6/12 O,SAMUEL ADAMS LAGER N,2,1,2,21.292942,1,2.3435,0.0,1.0,0.0,0.0006622516556291391
8769232022,27,beer,SAMUEL_ADAMS,UNKNOWN_STYLE,22 OZ,SAMUEL ADAMS BOSTON,3,1,3,3.253088,1,3.0586002,0.0,0.0,0.0,0.0009933774834437086
8780000004,27,beer,COORS,UNKNOWN_STYLE,6/10 O,COORS CAN,106,13,17,1256.2836,6,1.3243859,0.08353631,0.4339622641509434,0.063075505,0.035099337748344374
8780000005,27,beer,COORS,LIGHT,6/10 O,COORS LIGHT,129,12,19,1930.56,4,1.3402046,0.08145796,0.34108527131782945,0.060780242,0.04271523178807947
8797501350,26,imported_beer,SAPPORO,DRAFT,6/12 O,SAPPORO DRAFT BEER N,517,18,149,1658.72,1,2.6253,0.0,0.0,0.0,0.17119205298013246
8797502650,26,imported_beer,SAPPORO,DRAFT,22 OZ,SAPPORO DRAFT BEER C,1482,19,151,3708.5208,6,3.1091216,0.34393024,0.08232118758434548,0.110619746,0.49072847682119203
8797511350,26,imported_beer,SAPPORO,UNKNOWN_STYLE,6/12 O,SAPPORO DRY BEER NR,156,13,72,438.63455,1,2.6253,0.0,0.0,0.0,0.051655629139072845
8813040389,27,beer,LITTLE_KINGS,UNKNOWN_STYLE,8/7OZ,LITTLE KINGS CRM ALE,1866,19,151,8404.797,9,2.1653883,0.19127008,0.2341907824222937,0.08833061,0.6178807947019868
8839400017,26,imported_beer,FRANZISKANER_HEFE,WHEAT,16.9 O,FRANZISKANER HEFE-WE,527,5,151,1457.3954,1,3.3814,0.0,0.0,0.0,0.17450331125827814
8873320622,27,beer,POINT_BOCK,BOCK,6/12 O,POINT BOCK BEER,1,1,1,4.258588,1,2.0148,,0.0,,0.00033112582781456954
8873320641,27,beer,POINT_LNNR,UNKNOWN_STYLE,6/12 O,POINT BEER LNNR BTLS,1723,19,138,13772.274,17,1.9054341,0.16078754,0.21358096343586766,0.084383674,0.5705298013245033
8885700060,26,imported_beer,SUNTORY,UNKNOWN_STYLE,6/12 O,SUNTORY DRY BEER NR,21,4,20,44.71517,1,2.5783,0.0,0.0,0.0,0.00695364238410596
8912181002,28,nonalcoholic_beer,ARIEL,NON_ALCOHOLIC,750 ML,ARIEL WHITE NON ALCH,167,12,97,171.75,4,6.4608936,0.7697771,0.2754491017964072,0.11914406,0.05529801324503311
8912183002,28,nonalcoholic_beer,ARIEL,NON_ALCOHOLIC,750 ML,$ARIEL NA CHARDONNAY,192,15,102,212.25,4,9.889441,0.7625894,0.1875,0.07711148,0.06357615894039735
8912184002,28,nonalcoholic_beer,ARIEL,NON_ALCOHOLIC,750 ML,$ARIEL NA WHITE ZINF,488,16,147,534.75,6,8.224365,0.62113655,0.16598360655737704,0.07552395,0.16158940397350993
8912185002,28,nonalcoholic_beer,ARIEL,UNKNOWN_STYLE,750 ML,ARIEL CABERNET SAUVI,423,15,140,525.0,7,10.026375,0.8165824,0.20803782505910165,0.08144343,0.1400662251655629
8920000826,26,imported_beer,TECATE,UNKNOWN_STYLE,6/12 O,TECATE BEER,25,7,20,106.4647,1,2.7192,0.0,0.0,0.0,0.008278145695364239
8928600008,26,imported_beer,TECATE,UNKNOWN_STYLE,6/12 O,TECATE BEER,2,1,2,4.258588,1,2.7192,0.0,0.0,0.0,0.0006622516556291391
8954031104,26,imported_beer,ST_PAULI,UNKNOWN_STYLE,6/12 O,ST PAULI GIRL BEER N,1242,19,126,6864.844,4,2.9412637,0.23537411,0.14814814814814814,0.08002482,0.4112582781456954
8954031108,26,imported_beer,ST_PAULI,UNKNOWN_STYLE,6/12 O,ST PAULI GIRL DK BEE,585,19,130,1961.0797,5,2.8819036,0.2824465,0.2358974358974359,0.09800692,0.19370860927152317
8982600009,26,imported_beer,TECATE,UNKNOWN_STYLE,6/12 O,TECATE BEER CANS,688,16,106,4224.5195,11,2.7505734,0.20582524,0.03488372093023256,0.074829936,0.22781456953642384
8982600041,26,imported_beer,TECATE,UNKNOWN_STYLE,6/12 O,TECATE BEER,93,6,35,325.78198,2,2.7148063,0.04236983,0.0,0.015606944,0.030794701986754967
8982600200,26,imported_beer,CARTA_BLANCA,UNKNOWN_STYLE,6/12 O,CARTA BLANCA BEER N.,24,6,20,57.490936,3,2.89925,0.120463416,0.0,0.041549854,0.007947019867549669
8982650001,26,imported_beer,TECATE,UNKNOWN_STYLE,6/12 O,TECATE N.R. BTLS,544,18,114,2861.7712,5,2.286399,0.32105273,0.0661764705882353,0.14041851,0.18013245033112582
8982660001,26,imported_beer,CARTA_BLANCA,UNKNOWN_STYLE,6/12 O,CARTA BLANCA N.R. BT,11,3,11,29.810116,1,2.954,0.0,0.0,0.0,0.003642384105960265
8982670001,26,imported_beer,BOHEMIA_R,UNKNOWN_STYLE,6/12 O,BOHEMIA N.R. BOTTLES,9,1,9,23.422234,1,3.048,0.0,0.0,0.0,0.002980132450331126
8982690090,26,imported_beer,TECATE,LIGHT,6/12 O,TECATE LIGHT CANS,16,2,13,68.137405,3,2.7095313,0.26868832,0.0,0.099164136,0.005298013245033113
948700005,26,imported_beer,AMSTEL,LIGHT,21.6 O,AMSTEL LIGHT BIER,33,6,11,48.5479,1,3.1153,0.0,0.0,0.0,0.010927152317880795
9893110006,27,beer,BADERBRAU,UNKNOWN_STYLE,6/12 O,BADERBRAU BEER NR BT,2036,18,151,22138.271,29,2.624812,0.27586523,0.38605108055009824,0.105099045,0.6741721854304635
9893110007,27,beer,BADERBRAU,BOCK,6/12 O,BADERBRAU BOCK,46,4,30,174.60211,2,2.6436174,0.09364169,0.08695652173913043,0.0354218,0.015231788079470199
